# convention: world_T_cam, Isaac world frame, camera +X right, +Y up, -Z forward, quaternion Hamilton [x,y,z,w]
frame_index,image,tx,ty,tz,qx,qy,qz,qw
0,images/rgb_000000.png,1.709320068359375,-4.636882781982422,0.800000011920929,-0.1742035629157252,0.6810543062631192,0.700247409626463,-0.1243853524228503
1,images/rgb_000001.png,-4.007455348968506,3.1589086055755615,0.800000011920929,0.5904093850670376,0.40621620065715097,0.3844409132778912,0.5819023462270045
2,images/rgb_000002.png,1.9368181228637695,0.2051081657409668,0.800000011920929,0.6485778597668476,-0.2693785305369572,-0.3121124661717532,0.6398185489372679
3,images/rgb_000003.png,-0.7089991569519043,-2.8257925510406494,0.800000011920929,-0.14450659161025672,0.6807905379731238,0.6927932127162133,-0.18889058420100915
4,images/rgb_000004.png,-1.6532145738601685,-2.3121232986450195,0.800000011920929,0.14131432710515685,0.6845846777577597,0.692797054177654,0.17721828815019522
