# convention: world_T_cam, Isaac world frame, camera +X right, +Y up, -Z forward, quaternion Hamilton [x,y,z,w]
frame_index,image,tx,ty,tz,qx,qy,qz,qw
0,images/rgb_000000.png,2.792895793914795,-3.161318063735962,0.800000011920929,0.7054527657344701,-0.021365326890825518,-0.014264351633386943,0.7082912158109219
1,images/rgb_000001.png,0.6237147450447083,-0.7840621471405029,0.800000011920929,-0.4973474104684473,0.4914912537032024,0.5410570378417846,-0.46726778471606356
2,images/rgb_000002.png,2.3543996810913086,1.6598726511001587,0.800000011920929,0.6752404901963834,-0.20250054236871332,-0.1636598066217734,0.6901154095035472
3,images/rgb_000003.png,3.4188475608825684,2.991776943206787,0.800000011920929,0.42082218877243815,0.5729671063189244,0.5738767725335445,0.40654991139806573
4,images/rgb_000004.png,-3.338982582092285,0.7184512615203857,0.800000011920929,-0.15456463820832742,0.6879947436021971,0.6858043272956437,-0.18012615038312849
